3 pokoje*Kurdwanów*60m2;Kraków , Podgórze Duchackie;3 pokoje;500 000 zł;60 m²;8 333 zł/m²;https://www.otodom.pl/oferta/3-pokojekurdwanow60m2-ID44yjC.html#de3f47c1fe;2020-02-10 18:43:57.525738
Apartamenty Prestige 2.0 91m2 ul. Żyzna Kraków;Kraków , Zwierzyniec;5 pokoi;445 900 zł;91 m²;4 900 zł/m²;https://www.otodom.pl/oferta/apartamenty-prestige-2-0-91m2-ul-zyzna-krakow-ID2XSsl.html#de3f47c1fe;2020-02-10 18:43:57.525738
Sprzedam 30m2, Krowodrza, ul. Żabiniec;Kraków , Krowodrza;1 pokój;315 000 zł;30 m²;10 500 zł/m²;https://www.otodom.pl/oferta/sprzedam-30m2-krowodrza-ul-zabiniec-ID4405z.html#de3f47c1fe;2020-02-10 18:43:57.525738
Mieszkanie inwestycyjne 5 pokoi os. Dywizjonu 303;Kraków , Nowa Huta, Czyżyny;5 pokoi;569 000 zł;73 m²;7 795 zł/m²;https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-5-pokoi-os-dywizjonu-303-ID43uTv.html#de3f47c1fe;2020-02-10 18:43:57.525738
os Szkolne 2 pok Gotowe do zamieszkania 7500zł/m2;Kraków , Nowa Huta;2 pokoje;390 000 zł;52 m²;7 500 zł/m²;https://www.otodom.pl/oferta/os-szkolne-2-pok-gotowe-do-zamieszkania-7500zl-m2-ID44CHR.html#de3f47c1fe;2020-02-10 18:43:57.525738
Ustawne 3 pok. mieszkanie 63 mkw za 390 000 zł!;Kraków , Podgórze;3 pokoje;390 000 zł;63 m²;6 190 zł/m²;https://www.otodom.pl/oferta/ustawne-3-pok-mieszkanie-63-mkw-za-390-000-zl-ID44CGC.html#de3f47c1fe;2020-02-10 18:43:57.525738
2 pokojowe mieszkanie 45 mkw z ogromnym balkonem!;Kraków , Nowa Huta;2 pokoje;400 000 zł;45 m²;8 889 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-45-mkw-z-ogromnym-balkonem-ID44CGB.html#de3f47c1fe;2020-02-10 18:43:57.525738
Ustawne 2 pokojowe mieszkanie 54 mkw za 355 000!;Kraków , Nowa Huta;2 pokoje;355 000 zł;54 m²;6 574 zł/m²;https://www.otodom.pl/oferta/ustawne-2-pokojowe-mieszkanie-54-mkw-za-355-000-ID44CGz.html#de3f47c1fe;2020-02-10 18:43:57.525738
Ustawne 2 pok. mieszkanie 53 mkw za 385 000 zł!;Kraków , Nowa Huta;2 pokoje;385 000 zł;53 m²;7 264 zł/m²;https://www.otodom.pl/oferta/ustawne-2-pok-mieszkanie-53-mkw-za-385-000-zl-ID44CGA.html#de3f47c1fe;2020-02-10 18:43:57.525738
Piękne 2 pokojowe mieszkanie 52 mkw za 390 000 zł!;Kraków , Nowa Huta;2 pokoje;390 000 zł;52 m²;7 500 zł/m²;https://www.otodom.pl/oferta/piekne-2-pokojowe-mieszkanie-52-mkw-za-390-000-zl-ID44CGy.html#de3f47c1fe;2020-02-10 18:43:57.525738
Funkcjonalne 2 pok. mieszkanie 42 mkw w Krowodrzy!;Kraków , Krowodrza;2 pokoje;425 000 zł;42 m²;10 119 zł/m²;https://www.otodom.pl/oferta/funkcjonalne-2-pok-mieszkanie-42-mkw-w-krowodrzy-ID44CGx.html#de3f47c1fe;2020-02-10 18:43:57.525738
Nowa kawalerka - Centrum, UEK, Rakowicka;Kraków , Stare Miasto;1 pokój;310 000 zł;26,62 m²;11 645 zł/m²;https://www.otodom.pl/oferta/nowa-kawalerka-centrum-uek-rakowicka-ID44CGg.html#de3f47c1fe;2020-02-10 18:43:57.526735
Apartament o wysokim standardzie, bez pośrednika;Kraków , Krowodrza;2 pokoje;639 999 zł;60 m²;10 667 zł/m²;https://www.otodom.pl/oferta/apartament-o-wysokim-standardzie-bez-posrednika-ID44vfM.html#de3f47c1fe;2020-02-10 18:43:57.526735
Kawalerka z aneksem, parter, 36m, bez schodów;Kraków , Podgórze Duchackie;1 pokój;278 000 zł;36 m²;7 722 zł/m²;https://www.otodom.pl/oferta/kawalerka-z-aneksem-parter-36m-bez-schodow-ID44B9x.html#de3f47c1fe;2020-02-10 18:43:57.526735
Mieszkanie, 68,50 m², Kraków;Kraków , Mistrzejowice;3 pokoje;640 000 zł;68,50 m²;9 343 zł/m²;https://www.otodom.pl/oferta/mieszkanie-68-50-m-krakow-ID44CF9.html#de3f47c1fe;2020-02-10 18:43:57.526735
Mieszkanie, 34,20 m², Kraków;Kraków , Wzgórza Krzesławickie;1 pokój;280 000 zł;34,20 m²;8 187 zł/m²;https://www.otodom.pl/oferta/mieszkanie-34-20-m-krakow-ID44CF7.html#de3f47c1fe;2020-02-10 18:43:57.526735
Mieszkanie, 34,20 m², Kraków;Kraków , Wzgórza Krzesławickie;1 pokój;280 000 zł;34,20 m²;8 187 zł/m²;https://www.otodom.pl/oferta/mieszkanie-34-20-m-krakow-ID44CF6.html#de3f47c1fe;2020-02-10 18:43:57.526735
