Apartament 3 pokojowy, 63 m, Grzegórzki Kotlarska;Kraków , Grzegórzki;3 pokoje;674 800 zł;63 m²;10 711 zł/m²;https://www.otodom.pl/oferta/apartament-3-pokojowy-63-m-grzegorzki-kotlarska-ID44pdH.html#de3f47c1fe;2020-02-13 20:16:24.522132
Ruczaj, Piltza, 4 pokoje, 70m2 z antresolą;Kraków , Dębniki, Ruczaj;4 pokoje;599 000 zł;70 m²;8 557 zł/m²;https://www.otodom.pl/oferta/ruczaj-piltza-4-pokoje-70m2-z-antresola-ID44u9n.html#de3f47c1fe;2020-02-13 20:16:24.522132
2 pokojowe po remoncie*piwnica*os. Kalinowe;Kraków , Nowa Huta;2 pokoje;325 000 zł;37 m²;8 784 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-po-remonciepiwnicaos-kalinowe-ID44hoO.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie, 53,74 m², Kraków;Kraków , Podgórze;2 pokoje;403 000 zł;53,74 m²;7 499 zł/m²;https://www.otodom.pl/oferta/mieszkanie-53-74-m-krakow-ID44Gt8.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie 2 pokojowe na ul.Chełmońskiego w pobliż;Kraków , Krowodrza;2 pokoje;407 000 zł;39 m²;10 436 zł/m²;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-na-ul-chelmonskiego-w-pobliz-ID44GsZ.html#de3f47c1fe;2020-02-13 20:16:24.523125
Wiślane Tarasy Ul.Grzegórzecka 84M2 Duży Taras;Kraków , Grzegórzki;4 pokoje;1 220 000 zł;84 m²;14 524 zł/m²;https://www.otodom.pl/oferta/wislane-tarasy-ul-grzegorzecka-84m2-duzy-taras-ID44GsS.html#de3f47c1fe;2020-02-13 20:16:24.523125
Starowiślna Apartament 96M2 3 Pokoje;Kraków , Stare Miasto;3 pokoje;1 300 000 zł;96 m²;13 542 zł/m²;https://www.otodom.pl/oferta/starowislna-apartament-96m2-3-pokoje-ID44GsR.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie doskonałe na inwestycje ul. Fieldorfa N;Kraków , Prądnik Biały, Górka Narodowa;2 pokoje;540 000 zł;50 m²;10 800 zł/m²;https://www.otodom.pl/oferta/mieszkanie-doskonale-na-inwestycje-ul-fieldorfa-n-ID44GsN.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie, 58,70 m², Kraków;Kraków , Podgórze;3 pokoje;499 000 zł;58,70 m²;8 501 zł/m²;https://www.otodom.pl/oferta/mieszkanie-58-70-m-krakow-ID44GrF.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie, 68,17 m², Kraków;Kraków , Łagiewniki-Borek Fałęcki, Łagiewniki;3 pokoje;850 000 zł;68,17 m²;12 469 zł/m²;https://www.otodom.pl/oferta/mieszkanie-68-17-m-krakow-ID44GrI.html#de3f47c1fe;2020-02-13 20:16:24.523125
Mieszkanie, 36 m², Kraków;Kraków , Łagiewniki-Borek Fałęcki, Łagiewniki;2 pokoje;450 000 zł;36 m²;12 500 zł/m²;https://www.otodom.pl/oferta/mieszkanie-36-m-krakow-ID44GrB.html#de3f47c1fe;2020-02-13 20:16:24.523125
