Nowoczesne mieszkanie przy ul. Drukarskiej!;Mieszkanie na sprzedaż: , Dębniki, Ruczaj;3 pokoje;590 000 zł;63,50 m²;9 291 zł/m²;https://www.otodom.pl/oferta/nowoczesne-mieszkanie-przy-ul-drukarskiej-ID44rac.html#de3f47c1fe;2020-02-04 10:09:42.413634
Nowoczesna inwestycja w modnym wydaniu.;Mieszkanie na sprzedaż: , Dębniki, Kliny-Zacisze;3 pokoje;400 600 zł;59,78 m²;6 701 zł/m²;https://www.otodom.pl/oferta/nowoczesna-inwestycja-w-modnym-wydaniu-ID44cx6.html#de3f47c1fe;2020-02-04 10:09:42.413634
4 Pokoje 135m2 + Taras | Stare Miasto | Krupnicza;Mieszkanie na sprzedaż: , Stare Miasto;4 pokoje;3 200 000 zł;135 m²;23 704 zł/m²;https://www.otodom.pl/oferta/4-pokoje-135m2-taras-stare-miasto-krupnicza-ID43gf4.html#de3f47c1fe;2020-02-04 10:09:42.413634
Łobzów 2-Pokojowe Dwa Niezależne Pokoje;Mieszkanie na sprzedaż: , Krowodrza, Łobzów;2 pokoje;572 000 zł;47,67 m²;11 999 zł/m²;https://www.otodom.pl/oferta/lobzow-2-pokojowe-dwa-niezalezne-pokoje-ID44tCo.html#de3f47c1fe;2020-02-04 10:09:42.416534
1 pokojowe ładne, mieszkanie ul. Raciborska;Mieszkanie na sprzedaż: , Podgórze;1 pokój;315 000 zł;35 m²;9 000 zł/m²;https://www.otodom.pl/oferta/1-pokojowe-ladne-mieszkanie-ul-raciborska-ID44v5g.html#de3f47c1fe;2020-02-04 10:09:42.416534
2 pokojowe ładne, mieszkanie ul. Raciborska;Mieszkanie na sprzedaż: , Podgórze;2 pokoje;415 000 zł;51 m²;8 137 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-ladne-mieszkanie-ul-raciborska-ID44v5f.html#de3f47c1fe;2020-02-04 10:09:42.416534
Mieszkanie Kraków, duży taras, wysoki standard;Mieszkanie na sprzedaż: , Dębniki;4 pokoje;549 000 zł;71 m²;7 732 zł/m²;https://www.otodom.pl/oferta/mieszkanie-krakow-duzy-taras-wysoki-standard-ID44v4L.html#de3f47c1fe;2020-02-04 10:09:42.416534
PEŁNA INFRASTRUKTURA-3pok.na nowym osieldu!Sprawdź;Mieszkanie na sprzedaż: , Mistrzejowice;3 pokoje;385 350 zł;51,38 m²;7 500 zł/m²;https://www.otodom.pl/oferta/pelna-infrastruktura-3pok-na-nowym-osieldu-sprawdz-ID43v6d.html#de3f47c1fe;2020-02-04 10:09:42.416534
OSTATNIE PIĘTRO-3pok.z pięknym widokiem+garderoba!;Mieszkanie na sprzedaż: , Mistrzejowice;3 pokoje;507 756 zł;66,81 m²;7 600 zł/m²;https://www.otodom.pl/oferta/ostatnie-pietro-3pok-z-pieknym-widokiem-garderoba-ID43v6M.html#de3f47c1fe;2020-02-04 10:09:42.416534
2 Pokoje*Podgórze*Zalew Bagry*Plaża;Mieszkanie na sprzedaż: , Podgórze;2 pokoje;420 000 zł;42,25 m²;9 941 zł/m²;https://www.otodom.pl/oferta/2-pokojepodgorzezalew-bagryplaza-ID44v42.html#de3f47c1fe;2020-02-04 10:09:42.416534
Ruczaj-nowe 2/3 pokoje, 52m2,odbiór 2021;Mieszkanie na sprzedaż: , Dębniki, Ruczaj;2 pokoje;431 000 zł;52,11 m²;8 271 zł/m²;https://www.otodom.pl/oferta/ruczaj-nowe-2-3-pokoje-52m2-odbior-2021-ID43UNm.html#de3f47c1fe;2020-02-04 10:09:42.416534
1- lub 2-pokojowe przy Rakowickiej w 2021! Cesja;Mieszkanie na sprzedaż: , Stare Miasto;1 pokój;527 638 zł;39,92 m²;13 217 zł/m²;https://www.otodom.pl/oferta/1-lub-2-pokojowe-przy-rakowickiej-w-2021-cesja-ID44v3D.html#de3f47c1fe;2020-02-04 10:09:42.416534
Komfortowy 145m2 apartament z widokiem na Kraków!;Mieszkanie na sprzedaż: , Dębniki;2 pokoje;1 090 000 zł;145 m²;7 517 zł/m²;https://www.otodom.pl/oferta/komfortowy-145m2-apartament-z-widokiem-na-krakow-ID44v3d.html#de3f47c1fe;2020-02-04 10:09:42.416534
NOWE**ZAM**Kraków ul.Rydlówka Podgórze*OKAZJA!;Mieszkanie na sprzedaż: , Podgórze;2 pokoje;489 000 zł;48 m²;10 188 zł/m²;https://www.otodom.pl/oferta/nowezamkrakow-ul-rydlowka-podgorzeokazja-ID4444w.html#de3f47c1fe;2020-02-04 10:09:42.416534
1 pokojowe mieszkanie, Bronowice;Mieszkanie na sprzedaż: , Bronowice;1 pokój;189 000 zł;21 m²;9 000 zł/m²;https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-bronowice-ID44v2g.html#de3f47c1fe;2020-02-04 10:09:42.417530
3 pokojowe mieszkanie, Bieżanów- Prokocim;Mieszkanie na sprzedaż: , Bieżanów-Prokocim, Złocień;3 pokoje;450 000 zł;60 m²;7 500 zł/m²;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-biezanow-prokocim-ID44v2h.html#de3f47c1fe;2020-02-04 10:09:42.417530
2 pokojowe mieszkane, Nowa Huta;Mieszkanie na sprzedaż: , Nowa Huta;2 pokoje;469 000 zł;51 m²;9 196 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkane-nowa-huta-ID44v2d.html#de3f47c1fe;2020-02-04 10:09:42.417530
3 pokojowe mieszkanie, Mistrzejowice;Mieszkanie na sprzedaż: , Mistrzejowice;3 pokoje;419 000 zł;59,10 m²;7 090 zł/m²;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-mistrzejowice-ID44v2e.html#de3f47c1fe;2020-02-04 10:09:42.417530
2 pokojowe mieszkanie, Prądnik Biały;Mieszkanie na sprzedaż: , Prądnik Biały, Górka Narodowa;2 pokoje;419 450 zł;46,05 m²;9 109 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-pradnik-bialy-ID44v2c.html#de3f47c1fe;2020-02-04 10:09:42.417530
