Apartament z ogrodem na Woli Justowskiej;Kraków , Zwierzyniec, Wola Justowska;5 pokoi;940 000 zł;102,92 m²;9 133 zł/m²;https://www.otodom.pl/oferta/apartament-z-ogrodem-na-woli-justowskiej-ID44GyW.html#de3f47c1fe;2020-02-19 16:57:39.280528
Mieszkanie Kraków Biały Prądnik - zarezerowane;Kraków , Prądnik Biały;3 pokoje;395 000 zł;62,50 m²;6 320 zł/m²;https://www.otodom.pl/oferta/mieszkanie-krakow-bialy-pradnik-zarezerowane-ID44x92.html#de3f47c1fe;2020-02-19 16:57:39.280528
2-pokoje do odświeżenia ! Do Wilgi;Kraków , Łagiewniki-Borek Fałęcki, Cegielniana;2 pokoje;385 000 zł;40 m²;9 625 zł/m²;https://www.otodom.pl/oferta/2-pokoje-do-odswiezenia-do-wilgi-ID43M0O.html#de3f47c1fe;2020-02-19 16:57:39.280528
Mieszk2pok z ogródkiem 37m2.Myśliwska-Mały Płaszów;Kraków , Podgórze, Płaszów;2 pokoje;383 000 zł;37 m²;10 351 zł/m²;https://www.otodom.pl/oferta/mieszk2pok-z-ogrodkiem-37m2-mysliwska-maly-plaszow-ID44LJl.html#de3f47c1fe;2020-02-19 16:57:39.280528
3pok Bronowice Residence Wyjątkowe mieszkanie;Kraków , Prądnik Biały, Bronowice Wielkie;3 pokoje;647 000 zł;63,91 m²;10 124 zł/m²;https://www.otodom.pl/oferta/3pok-bronowice-residence-wyjatkowe-mieszkanie-ID44LIa.html#de3f47c1fe;2020-02-19 16:57:39.280528
Sprzedam studio w rejonie ul. Szerokiej;Kraków , Stare Miasto, Kazimierz;1 pokój;400 000 zł;26,89 m²;14 875 zł/m²;https://www.otodom.pl/oferta/sprzedam-studio-w-rejonie-ul-szerokiej-ID44LI7.html#de3f47c1fe;2020-02-19 16:57:39.280528
Sprzedam 4 pokojowe na Kurdwanowie;Kraków , Podgórze Duchackie, Kurdwanów;4 pokoje;499 000 zł;73 m²;6 836 zł/m²;https://www.otodom.pl/oferta/sprzedam-4-pokojowe-na-kurdwanowie-ID44LHZ.html#de3f47c1fe;2020-02-19 16:57:39.280528
Pilnie sprzedam 3 pokojowe. Bohaterów Września;Kraków , Nowa Huta;3 pokoje;365 000 zł;54,95 m²;6 642 zł/m²;https://www.otodom.pl/oferta/pilnie-sprzedam-3-pokojowe-bohaterow-wrzesnia-ID44LHV.html#de3f47c1fe;2020-02-19 16:57:39.280528
Rondo Matecznego, 3 pokoje, Balkon, ok. 61,5 m2;Kraków , Dębniki, Ludwinów;3 pokoje;520 000 zł;61,50 m²;8 455 zł/m²;https://www.otodom.pl/oferta/rondo-matecznego-3-pokoje-balkon-ok-61-5-m2-ID44LH7.html#de3f47c1fe;2020-02-19 16:57:39.281525
Zielona i spokojna dzielnica, dobra komunikacja;Kraków , Bieżanów-Prokocim, Bieżanów;4 pokoje;417 150 zł;61,80 m²;6 750 zł/m²;https://www.otodom.pl/oferta/zielona-i-spokojna-dzielnica-dobra-komunikacja-ID44LGW.html#de3f47c1fe;2020-02-19 16:57:39.281525
Zielona i spokojna dzielnica, dobra komunikacja;Kraków , Bieżanów-Prokocim, Bieżanów;4 pokoje;414 450 zł;61,40 m²;6 750 zł/m²;https://www.otodom.pl/oferta/zielona-i-spokojna-dzielnica-dobra-komunikacja-ID44LGT.html#de3f47c1fe;2020-02-19 16:57:39.281525
Zielona i spokojna dzielnica, dobra komunikacja;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;356 885 zł;52,10 m²;6 850 zł/m²;https://www.otodom.pl/oferta/zielona-i-spokojna-dzielnica-dobra-komunikacja-ID44LGR.html#de3f47c1fe;2020-02-19 16:57:39.281525
Zielona i spokojna dzielnica, dobra komunikacja;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;356 542 zł;52,05 m²;6 850 zł/m²;https://www.otodom.pl/oferta/zielona-i-spokojna-dzielnica-dobra-komunikacja-ID44LGP.html#de3f47c1fe;2020-02-19 16:57:39.281525
Zielona i spokojna dzielnica, dobra komunikacja;Kraków , Bieżanów-Prokocim, Bieżanów;3 pokoje;350 720 zł;51,20 m²;6 850 zł/m²;https://www.otodom.pl/oferta/zielona-i-spokojna-dzielnica-dobra-komunikacja-ID44LGO.html#de3f47c1fe;2020-02-19 16:57:39.281525
