Inwestycja pod WYNAJEM - 5 pokoi!!! Po REMONCIE;Kraków , Podgórze Duchackie;5 pokoi;520 000 zł;57 m²;9 123 zł/m²;https://www.otodom.pl/oferta/inwestycja-pod-wynajem-5-pokoi-po-remoncie-ID44wYN.html#de3f47c1fe;2020-02-17 18:52:55.958050
Mieszkanie*Bonarka*Bujaka*53m2*Łagiewniki;Kraków , Podgórze Duchackie, Wola Duchacka;2 pokoje;399 000 zł;53 m²;7 528 zł/m²;https://www.otodom.pl/oferta/mieszkaniebonarkabujaka53m2lagiewniki-ID44zLx.html#de3f47c1fe;2020-02-17 18:52:55.958050
Kraków, Centrum: 3-pokoje, 63m2, wysoki standard;Kraków , Stare Miasto;3 pokoje;540 000 zł;63 m²;8 571 zł/m²;https://www.otodom.pl/oferta/krakow-centrum-3-pokoje-63m2-wysoki-standard-ID43BUu.html#de3f47c1fe;2020-02-17 18:52:55.958050
Jasne mieszkanie w ścisłym centrum Krakowa!!;Kraków , Stare Miasto;2 pokoje;370 000 zł;30,50 m²;12 131 zł/m²;https://www.otodom.pl/oferta/jasne-mieszkanie-w-scislym-centrum-krakowa-ID44E5J.html#de3f47c1fe;2020-02-17 18:52:55.958050
3 pokojowe, urządzone mieszkanie na sprzedaż;Kraków , Podgórze, Zabłocie;3 pokoje;779 000 zł;65 m²;11 985 zł/m²;https://www.otodom.pl/oferta/3-pokojowe-urzadzone-mieszkanie-na-sprzedaz-ID44Jrd.html#de3f47c1fe;2020-02-17 18:52:55.958050
2 pokojowe mieszkanie w sąsiedztwie Zakrzówka;Kraków , Dębniki;1 pokój;360 000 zł;35 m²;10 286 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-w-sasiedztwie-zakrzowka-ID44Jr1.html#de3f47c1fe;2020-02-17 18:52:55.958050
Apartament z widokiem na Wisłę Pianissimo!;Kraków , Grzegórzki;1 pokój;495 000 zł;27 m²;18 333 zł/m²;https://www.otodom.pl/oferta/apartament-z-widokiem-na-wisle-pianissimo-ID44Jql.html#de3f47c1fe;2020-02-17 18:52:55.958050
3os. pokoje , jasna oddzielna kuchnia , 2 balkony;Kraków , Dębniki;3 pokoje;500 000 zł;60 m²;8 333 zł/m²;https://www.otodom.pl/oferta/3os-pokoje-jasna-oddzielna-kuchnia-2-balkony-ID44Jq5.html#de3f47c1fe;2020-02-17 18:52:55.958050
Mieszkanie, 33,91 m², Kraków;Kraków , Grzegórzki;1 pokój;474 740 zł;33,91 m²;14 000 zł/m²;https://www.otodom.pl/oferta/mieszkanie-33-91-m-krakow-ID44Jq3.html#de3f47c1fe;2020-02-17 18:52:55.958050
RYDLÓWKA, 3 pokoje, kuchnia, balkon, 46m2, 2017r.;Kraków , Podgórze;3 pokoje;589 000 zł;46 m²;12 804 zł/m²;https://www.otodom.pl/oferta/rydlowka-3-pokoje-kuchnia-balkon-46m2-2017r-ID44c7e.html#de3f47c1fe;2020-02-17 18:52:55.958050
