3 pokoje/Prądnik Biały/ Banacha/ Nowe-wykończone;Kraków , Prądnik Biały;3 pokoje;470 000 zł;51,50 m²;9 126 zł/m²;https://www.otodom.pl/oferta/3-pokoje-pradnik-bialy-banacha-nowe-wykonczone-ID44GVg.html#de3f47c1fe;2020-02-18 17:24:39.195812
Nowe mieszkanie: pół domu wolnostojącego + ogród;Kraków , małopolskie;4 pokoje;460 000 zł;68,25 m²;6 740 zł/m²;https://www.otodom.pl/oferta/nowe-mieszkanie-pol-domu-wolnostojacego-ogrod-ID42cfQ.html#de3f47c1fe;2020-02-18 17:24:39.195812
2 pok Wileńska / al. 29 listopada Prądnik Czerwony;Kraków , Prądnik Czerwony;2 pokoje;399 000 zł;35 m²;11 400 zł/m²;https://www.otodom.pl/oferta/2-pok-wilenska-al-29-listopada-pradnik-czerwony-ID44p0P.html#de3f47c1fe;2020-02-18 17:24:39.195812
Mieszkanie, 16,80 m², Kraków;Kraków , Stare Miasto;1 pokój;277 365 zł;16,80 m²;16 510 zł/m²;https://www.otodom.pl/oferta/mieszkanie-16-80-m-krakow-ID44KzM.html#de3f47c1fe;2020-02-18 17:24:39.195812
Kliny, 3- pokoje, 66 m2;Kraków , Dębniki, Kliny-Zacisze;3 pokoje;475 000 zł;66,40 m²;7 154 zł/m²;https://www.otodom.pl/oferta/kliny-3-pokoje-66-m2-ID44KzL.html#de3f47c1fe;2020-02-18 17:24:39.195812
Prądnik Czerwony -33m2 2pok parter;Kraków , Prądnik Czerwony;2 pokoje;407 000 zł;33 m²;12 333 zł/m²;https://www.otodom.pl/oferta/pradnik-czerwony-33m2-2pok-parter-ID44KzC.html#de3f47c1fe;2020-02-18 17:24:39.195812
Eleganckie mieszkanie 45m2 Grzegórzki;Kraków , małopolskie;2 pokoje;495 000 zł;45 m²;11 000 zł/m²;https://www.otodom.pl/oferta/eleganckie-mieszkanie-45m2-grzegorzki-ID44Kzz.html#de3f47c1fe;2020-02-18 17:24:39.195812
2 pok ok. 52m2 Dębniki Ruczaj;Kraków , Dębniki, Ruczaj;2 pokoje;499 000 zł;52 m²;9 596 zł/m²;https://www.otodom.pl/oferta/2-pok-ok-52m2-debniki-ruczaj-ID44Kzu.html#de3f47c1fe;2020-02-18 17:24:39.195812
Kawalerka - wysoki standard - Krowodrza;Kraków , Bronowice;1 pokój;365 000 zł;29 m²;12 586 zł/m²;https://www.otodom.pl/oferta/kawalerka-wysoki-standard-krowodrza-ID42oB1.html#de3f47c1fe;2020-02-18 17:24:39.195812
2 pokoje - kuchnia z jadalnią - balkon - Okazja!;Kraków , Prądnik Biały;2 pokoje;460 000 zł;53 m²;8 679 zł/m²;https://www.otodom.pl/oferta/2-pokoje-kuchnia-z-jadalnia-balkon-okazja-ID44Kxv.html#de3f47c1fe;2020-02-18 17:24:39.195812
Kawalerka w doskonałej lokalizacji;Kraków , Stare Miasto;1 pokój;375 000 zł;27,39 m²;13 691 zł/m²;https://www.otodom.pl/oferta/kawalerka-w-doskonalej-lokalizacji-ID44Kvl.html#de3f47c1fe;2020-02-18 17:24:39.195812
Bezpośrednio, Kawalerka, Mistrzejowice;Kraków , Mistrzejowice;1 pokój;245 000 zł;27,48 m²;8 916 zł/m²;https://www.otodom.pl/oferta/bezposrednio-kawalerka-mistrzejowice-ID43m3i.html#de3f47c1fe;2020-02-18 17:24:39.195812
Atrakcyjna kawalerka z tarasem/Sosnowiecka;Kraków , Prądnik Biały, Bronowice Wielkie;1 pokój;362 000 zł;33,16 m²;10 917 zł/m²;https://www.otodom.pl/oferta/atrakcyjna-kawalerka-z-tarasem-sosnowiecka-ID44KuW.html#de3f47c1fe;2020-02-18 17:24:39.195812
3 pok Podgórze Duchackie - po remoncie;Kraków , Podgórze Duchackie, Piaski Wielkie;3 pokoje;460 000 zł;55,70 m²;8 259 zł/m²;https://www.otodom.pl/oferta/3-pok-podgorze-duchackie-po-remoncie-ID44Hyn.html#de3f47c1fe;2020-02-18 17:24:39.195812
Mieszkanie do remontu 45m2, blisko TRAMWAJ;Kraków , Podgórze Duchackie;3 pokoje;380 000 zł;45 m²;8 444 zł/m²;https://www.otodom.pl/oferta/mieszkanie-do-remontu-45m2-blisko-tramwaj-ID44B75.html#de3f47c1fe;2020-02-18 17:24:39.195812
