Widokowe 2 pok. + kuchnia | 55m | Właściciel;Mieszkanie na sprzedaż: , Prądnik Biały;2 pokoje;499 000 zł;54,90 m²;9 089 zł/m²;https://www.otodom.pl/oferta/widokowe-2-pok-kuchnia-55m-wlasciciel-ID43YTO.html#bcc2421ba9;2020-02-05 18:13:06.306823
Tu życie nabiera smaku.;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;390 000 zł;45,60 m²;8 553 zł/m²;https://www.otodom.pl/oferta/tu-zycie-nabiera-smaku-ID449hz.html#bcc2421ba9;2020-02-05 18:13:06.306823
Nowy pomysł na życie.;Mieszkanie na sprzedaż: , Bieżanów-Prokocim;2 pokoje;274 968 zł;36,18 m²;7 600 zł/m²;https://www.otodom.pl/oferta/nowy-pomysl-na-zycie-ID448Ms.html#bcc2421ba9;2020-02-05 18:13:06.306823
Wyjątkowe osiedle mieszkaniowe na Ruczaju;Mieszkanie na sprzedaż: , Dębniki, Ruczaj;3 pokoje;489 000 zł;58,78 m²;8 319 zł/m²;https://www.otodom.pl/oferta/wyjatkowe-osiedle-mieszkaniowe-na-ruczaju-ID44yiH.html#bcc2421ba9;2020-02-05 18:13:06.306823
Dom| Płd-Wsch |5 Pok | Eng;Mieszkanie na sprzedaż: , Bieżanów-Prokocim, Bieżanów;5 pokoi;733 576 zł;123,29 m²;5 950 zł/m²;https://www.otodom.pl/oferta/dom-pld-wsch-5-pok-eng-ID44yig.html#bcc2421ba9;2020-02-05 18:13:06.306823
Apartamenty| Płd-Wsch |3 Pok | Eng;Mieszkanie na sprzedaż: , Bieżanów-Prokocim, Bieżanów;3 pokoje;481 049 zł;66,14 m²;7 273 zł/m²;https://www.otodom.pl/oferta/apartamenty-pld-wsch-3-pok-eng-ID44yid.html#bcc2421ba9;2020-02-05 18:13:06.306823
Apartamenty| Płd-Wsch |3 Pok | Eng;Mieszkanie na sprzedaż: , Bieżanów-Prokocim, Bieżanów;3 pokoje;500 671 zł;64,25 m²;7 793 zł/m²;https://www.otodom.pl/oferta/apartamenty-pld-wsch-3-pok-eng-ID44yie.html#bcc2421ba9;2020-02-05 18:13:06.306823
Kraków ul. Pachońskiego - 46m2 2pok+Balkon;Mieszkanie na sprzedaż: , Prądnik Biały;2 pokoje;390 000 zł;46 m²;8 478 zł/m²;https://www.otodom.pl/oferta/krakow-ul-pachonskiego-46m2-2pok-balkon-ID44vQ2.html#bcc2421ba9;2020-02-05 18:13:06.306823
Mieszkanie 73 m2 Kurdwanów - 4 pokoje - Właściciel;Mieszkanie na sprzedaż: , Podgórze Duchackie, Kurdwanów;4 pokoje;520 000 zł;73 m²;7 123 zł/m²;https://www.otodom.pl/oferta/mieszkanie-73-m2-kurdwanow-4-pokoje-wlasciciel-ID44k6A.html#bcc2421ba9;2020-02-05 18:13:06.306823
3 pokoje, winda, msc. post., zieleń 2 parki cisza;Mieszkanie na sprzedaż: , Prądnik Czerwony, Ugorek;3 pokoje;480 000 zł;56,03 m²;8 567 zł/m²;https://www.otodom.pl/oferta/3-pokoje-winda-msc-post-zielen-2-parki-cisza-ID44yhy.html#bcc2421ba9;2020-02-05 18:13:06.306823
3 pokoje z ogrodem 50m2;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;532 771 zł;68,55 m²;7 772 zł/m²;https://www.otodom.pl/oferta/3-pokoje-z-ogrodem-50m2-ID44xXG.html#bcc2421ba9;2020-02-05 18:13:06.306823
4 pokoje z ogrodem 95m2;Mieszkanie na sprzedaż: , Podgórze;4 pokoje;782 499 zł;80,67 m²;9 700 zł/m²;https://www.otodom.pl/oferta/4-pokoje-z-ogrodem-95m2-ID44xWu.html#bcc2421ba9;2020-02-05 18:13:06.306823
2-pokojowe w centrum, płatność 10/90;Mieszkanie na sprzedaż: , Śródmieście;2 pokoje;456 400 zł;45,64 m²;10 000 zł/m²;https://www.otodom.pl/oferta/2-pokojowe-w-centrum-platnosc-10-90-ID43y2K.html#bcc2421ba9;2020-02-05 18:13:06.306823
Nowe ustawne 3-pokoje Piaski Nowe;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;375 498 zł;54,42 m²;6 900 zł/m²;https://www.otodom.pl/oferta/nowe-ustawne-3-pokoje-piaski-nowe-ID43LTS.html#bcc2421ba9;2020-02-05 18:13:06.306823
0% prowizji i PCC, prestiżowa lokalizacja, portier;Mieszkanie na sprzedaż: , Grzegórzki;2 pokoje;607 036 zł;54 m²;11 241 zł/m²;https://www.otodom.pl/oferta/0-prowizji-i-pcc-prestizowa-lokalizacja-portier-ID44ygc.html#bcc2421ba9;2020-02-05 18:13:06.306823
3-pokoje osobna kuchnia;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;480 960 zł;75,15 m²;6 400 zł/m²;https://www.otodom.pl/oferta/3-pokoje-osobna-kuchnia-ID44vaL.html#bcc2421ba9;2020-02-05 18:13:06.306823
3 pokoje w Centrum dwa balkony;Mieszkanie na sprzedaż: , Śródmieście;3 pokoje;661 807 zł;68,51 m²;9 660 zł/m²;https://www.otodom.pl/oferta/3-pokoje-w-centrum-dwa-balkony-ID44vGw.html#bcc2421ba9;2020-02-05 18:13:06.306823
Dwa pokoje przy Matecznym z ogródkiem;Mieszkanie na sprzedaż: , Podgórze;2 pokoje;422 484 zł;38,76 m²;10 900 zł/m²;https://www.otodom.pl/oferta/dwa-pokoje-przy-matecznym-z-ogrodkiem-ID43GPc.html#bcc2421ba9;2020-02-05 18:13:06.306823
4 pokoje przy Matecznym;Mieszkanie na sprzedaż: , Podgórze;4 pokoje;877 189 zł;98,01 m²;8 950 zł/m²;https://www.otodom.pl/oferta/4-pokoje-przy-matecznym-ID44y3N.html#bcc2421ba9;2020-02-05 18:13:06.306823
4 pokoje przy Matecznym 25m2 balkon;Mieszkanie na sprzedaż: , Podgórze;4 pokoje;793 957 zł;87,73 m²;9 050 zł/m²;https://www.otodom.pl/oferta/4-pokoje-przy-matecznym-25m2-balkon-ID44y6r.html#bcc2421ba9;2020-02-05 18:13:06.306823
Mieszkanie, 35,20 m², Kraków;Mieszkanie na sprzedaż: , Grzegórzki;2 pokoje;400 000 zł;35,20 m²;11 364 zł/m²;https://www.otodom.pl/oferta/mieszkanie-35-20-m-krakow-ID44yg4.html#bcc2421ba9;2020-02-05 18:13:06.306823
Funkcjonalne 4-pokojowe z tarasem;Mieszkanie na sprzedaż: , Prądnik Biały;3 pokoje;474 512 zł;50,48 m²;9 400 zł/m²;https://www.otodom.pl/oferta/funkcjonalne-4-pokojowe-z-tarasem-ID43y4k.html#bcc2421ba9;2020-02-05 18:13:06.306823
Kawalerka NA SALWATORZE, 22m2, stan idealny!;Mieszkanie na sprzedaż: , Zwierzyniec, Salwator;1 pokój;310 000 zł;22 m²;14 091 zł/m²;https://www.otodom.pl/oferta/kawalerka-na-salwatorze-22m2-stan-idealny-ID42bYN.html#bcc2421ba9;2020-02-05 18:13:06.306823
2 pokoje, Mały Płaszów- Tylko u nas!;Mieszkanie na sprzedaż: , Podgórze, Płaszów;2 pokoje;372 500 zł;36,90 m²;10 095 zł/m²;https://www.otodom.pl/oferta/2-pokoje-maly-plaszow-tylko-u-nas-ID44yf1.html#bcc2421ba9;2020-02-05 18:13:06.306823
Mieszkanie, 22,10 m², Kraków;Mieszkanie na sprzedaż: , Nowa Huta;1 pokój;215 000 zł;22,10 m²;9 729 zł/m²;https://www.otodom.pl/oferta/mieszkanie-22-10-m-krakow-ID44yeZ.html#bcc2421ba9;2020-02-05 18:13:06.306823
Smolki- 2 pokoje i 2 balkony;Mieszkanie na sprzedaż: , Podgórze, Stare Podgórze;2 pokoje;561 000 zł;53 m²;10 585 zł/m²;https://www.otodom.pl/oferta/smolki-2-pokoje-i-2-balkony-ID44yeX.html#bcc2421ba9;2020-02-05 18:13:06.306823
Ruczaj Mieszkanie Z Miejscem Post.;Mieszkanie na sprzedaż: , Dębniki, Ruczaj;5 pokoi;519 000 zł;80 m²;6 488 zł/m²;https://www.otodom.pl/oferta/ruczaj-mieszkanie-z-miejscem-post-ID44yeT.html#bcc2421ba9;2020-02-05 18:13:06.306823
2 / 3 pokojowe mieszkanie balkon Przewóz 51m2 3pię;Mieszkanie na sprzedaż: , Podgórze;2 pokoje;450 000 zł;51 m²;8 824 zł/m²;https://www.otodom.pl/oferta/2-3-pokojowe-mieszkanie-balkon-przewoz-51m2-3pie-ID44rg8.html#e7b1ebfb0e;2020-02-05 18:13:07.258232
Elegancja w dobrym stylu.;Mieszkanie na sprzedaż: , Podgórze Duchackie, Wola Duchacka;3 pokoje;489 000 zł;55,24 m²;8 852 zł/m²;https://www.otodom.pl/oferta/elegancja-w-dobrym-stylu-ID44bEy.html#e7b1ebfb0e;2020-02-05 18:13:07.258232
Dwa pokoje jasna kuchnia balkon w Starym Mieście;Mieszkanie na sprzedaż: , Stare Miasto;2 pokoje;1 313 400 zł;66 m²;19 900 zł/m²;https://www.otodom.pl/oferta/dwa-pokoje-jasna-kuchnia-balkon-w-starym-miescie-ID447sZ.html#e7b1ebfb0e;2020-02-05 18:13:07.258232
KURDWANÓW, 3 pokoje, kuchnia, loggia, 63m2;Mieszkanie na sprzedaż: , Podgórze Duchackie, Kurdwanów;3 pokoje;432 000 zł;63 m²;6 857 zł/m²;https://www.otodom.pl/oferta/kurdwanow-3-pokoje-kuchnia-loggia-63m2-ID44ejE.html#e7b1ebfb0e;2020-02-05 18:13:07.258232
Mieszkanie, 40 m², Kraków;Mieszkanie na sprzedaż: , Stare Miasto;2 pokoje;599 000 zł;40 m²;14 975 zł/m²;https://www.otodom.pl/oferta/mieszkanie-40-m-krakow-ID44ydV.html#e7b1ebfb0e;2020-02-05 18:13:07.259258
3 pokoje, Grzegórzki , Wysoki Standard !!;Mieszkanie na sprzedaż: , Grzegórzki;3 pokoje;859 000 zł;59,32 m²;14 481 zł/m²;https://www.otodom.pl/oferta/3-pokoje-grzegorzki-wysoki-standard-ID44ydl.html#e7b1ebfb0e;2020-02-05 18:13:07.259258
Niepowtarzalna okazja! Przestronne mieszkanie 61m2;Mieszkanie na sprzedaż: , Prądnik Biały;3 pokoje;571 392 zł;61,44 m²;9 300 zł/m²;https://www.otodom.pl/oferta/niepowtarzalna-okazja-przestronne-mieszkanie-61m2-ID43Wg6.html#e7b1ebfb0e;2020-02-05 18:13:07.259258
Krowodrza Apartament 2-poziomy Wichury Wrocławska;Mieszkanie na sprzedaż: , Krowodrza;3 pokoje;846 000 zł;92 m²;9 196 zł/m²;https://www.otodom.pl/oferta/krowodrza-apartament-2-poziomy-wichury-wroclawska-ID44yd5.html#e7b1ebfb0e;2020-02-05 18:13:07.259258
Przestronne 4-pokojowe mieszkanie. Taras 115 m2!!;Mieszkanie na sprzedaż: , Dębniki;4 pokoje;1 530 175 zł;92,05 m²;16 623 zł/m²;https://www.otodom.pl/oferta/przestronne-4-pokojowe-mieszkanie-taras-115-m2-ID44ycU.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Funkcjonalne 3-pokojowe mieszkanie.;Mieszkanie na sprzedaż: , Dębniki;3 pokoje;815 700 zł;70,93 m²;11 500 zł/m²;https://www.otodom.pl/oferta/funkcjonalne-3-pokojowe-mieszkanie-ID44ycS.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Apartament z balkonem przy Plantach i UJ;Mieszkanie na sprzedaż: , Stare Miasto;3 pokoje;1 090 000 zł;67 m²;16 269 zł/m²;https://www.otodom.pl/oferta/apartament-z-balkonem-przy-plantach-i-uj-ID44ybP.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Okazja! 3 pok. mieszkanie czeka na Właściciela;Mieszkanie na sprzedaż: , Prądnik Biały;3 pokoje;570 520 zł;67,12 m²;8 500 zł/m²;https://www.otodom.pl/oferta/okazja-3-pok-mieszkanie-czeka-na-wlasciciela-ID43Wgf.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Nadwiślańska, nowe, winda, garaż, klimatyzacja;Mieszkanie na sprzedaż: , Podgórze, Stare Podgórze;3 pokoje;760 000 zł;57 m²;13 333 zł/m²;https://www.otodom.pl/oferta/nadwislanska-nowe-winda-garaz-klimatyzacja-ID44yaF.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Bronowice - urządzona kawalerka do wejścia!;Mieszkanie na sprzedaż: , Bronowice;1 pokój;189 000 zł;21 m²;9 000 zł/m²;https://www.otodom.pl/oferta/bronowice-urzadzona-kawalerka-do-wejscia-ID44y9m.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Dwupokojowe mieszkanie Prądnik Czerwony.;Mieszkanie na sprzedaż: , Prądnik Czerwony;2 pokoje;499 999 zł;53,80 m²;9 294 zł/m²;https://www.otodom.pl/oferta/dwupokojowe-mieszkanie-pradnik-czerwony-ID44y9i.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Apartament 67m2, Dąbrowskiego, Taras!;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;930 000 zł;67 m²;13 881 zł/m²;https://www.otodom.pl/oferta/apartament-67m2-dabrowskiego-taras-ID44y9f.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
3-pok, 61m2, okolice Ronda Matecznego!;Mieszkanie na sprzedaż: , Podgórze;3 pokoje;530 000 zł;61 m²;8 689 zł/m²;https://www.otodom.pl/oferta/3-pok-61m2-okolice-ronda-matecznego-ID44y9b.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Bronowicka 59 m2+garaż po remoncie WŁAŚCICIEL;Mieszkanie na sprzedaż: , Bronowice;2 pokoje;690 000 zł;59 m²;11 695 zł/m²;https://www.otodom.pl/oferta/bronowicka-59-m2-garaz-po-remoncie-wlasciciel-ID44y8O.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
3 pokoje z duzym tarasem;Mieszkanie na sprzedaż: , Łagiewniki-Borek Fałęcki;3 pokoje;459 000 zł;60 m²;7 650 zł/m²;https://www.otodom.pl/oferta/3-pokoje-z-duzym-tarasem-ID44y94.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Kawalerka z dużym tarasem! | Rondo Matecznego, Waw;Mieszkanie na sprzedaż: , Dębniki, Ludwinów;1 pokój;352 000 zł;29 m²;12 138 zł/m²;https://www.otodom.pl/oferta/kawalerka-z-duzym-tarasem-rondo-matecznego-waw-ID44y8H.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Najpiękniejsze 2 pokojowe ul. Kluczborska;Mieszkanie na sprzedaż: , Krowodrza;2 pokoje;650 000 zł;49 m²;13 265 zł/m²;https://www.otodom.pl/oferta/najpiekniejsze-2-pokojowe-ul-kluczborska-ID44y8C.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
ul. Siewna 62 metrowe mieszkanie po remoncie;Mieszkanie na sprzedaż: , Prądnik Biały;4 pokoje;540 000 zł;62 m²;8 710 zł/m²;https://www.otodom.pl/oferta/ul-siewna-62-metrowe-mieszkanie-po-remoncie-ID44y8v.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Mieszkanie, 50 m², Kraków;Mieszkanie na sprzedaż: , Bronowice;2 pokoje;480 000 zł;50 m²;9 600 zł/m²;https://www.otodom.pl/oferta/mieszkanie-50-m-krakow-ID44y8t.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Mieszkanie, 48 m², Kraków;Mieszkanie na sprzedaż: , Grzegórzki;3 pokoje;529 000 zł;48 m²;11 021 zł/m²;https://www.otodom.pl/oferta/mieszkanie-48-m-krakow-ID44y8r.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Bronowicka 1 pokojowe z balkonem, cegła sprzedamy;Mieszkanie na sprzedaż: , Krowodrza, Łobzów;1 pokój;339 000 zł;36 m²;9 417 zł/m²;https://www.otodom.pl/oferta/bronowicka-1-pokojowe-z-balkonem-cegla-sprzedamy-ID44y8q.html#e7b1ebfb0e;2020-02-05 18:13:07.259782
Inwestycyjne gotowe jak na zdjęciach;Mieszkanie na sprzedaż: , Krowodrza, Łobzów;>10 pokoi;2 500 000 zł;240 m²;10 417 zł/m²;https://www.otodom.pl/oferta/inwestycyjne-gotowe-jak-na-zdjeciach-ID44y8p.html#e7b1ebfb0e;2020-02-05 18:13:07.260779
4 pok 69 m2 Stare Dębniki;Mieszkanie na sprzedaż: , Dębniki, Stare Dębniki;2 pokoje;1 233 000 zł;69 m²;17 870 zł/m²;https://www.otodom.pl/oferta/4-pok-69-m2-stare-debniki-ID44y84.html#e7b1ebfb0e;2020-02-05 18:13:07.260880
Perełka lokalizacyjna;Mieszkanie na sprzedaż: , Prądnik Czerwony;1 pokój;406 000 zł;32,48 m²;12 500 zł/m²;https://www.otodom.pl/oferta/perelka-lokalizacyjna-ID44c3e.html#51e2ab8c8f;2020-02-05 18:13:08.330135
mieszkanie 2 pokojowe w Krakowie;Mieszkanie na sprzedaż: , Krowodrza;2 pokoje;425 000 zł;42 m²;10 119 zł/m²;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-w-krakowie-ID44nVm.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Jesionova mieszkanie B1M4;Mieszkanie na sprzedaż: , Zwierzyniec;4 pokoje;Zapytaj o cenę,;87,67 m²;https://www.otodom.pl/oferta/jesionova-mieszkanie-b1m4-ID42gIv.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Funkcjonalne 4-pokojowe mieszkanie.;Mieszkanie na sprzedaż: , Dębniki;4 pokoje;966 300 zł;77,30 m²;12 501 zł/m²;https://www.otodom.pl/oferta/funkcjonalne-4-pokojowe-mieszkanie-ID44y6t.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Ustawne 4-pokojowe mieszkanie.;Mieszkanie na sprzedaż: , Dębniki;4 pokoje;995 700 zł;76,59 m²;13 000 zł/m²;https://www.otodom.pl/oferta/ustawne-4-pokojowe-mieszkanie-ID44y6s.html#51e2ab8c8f;2020-02-05 18:13:08.330135
2 pokoje na Matecznym, Osiedle Fi;Mieszkanie na sprzedaż: , małopolskie;2 pokoje;377 000 zł;28,90 m²;13 045 zł/m²;https://www.otodom.pl/oferta/2-pokoje-na-matecznym-osiedle-fi-ID44y60.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Okolice KOLETEK, 2 pokoje, kuchnia, 42m2, stan BDB;Mieszkanie na sprzedaż: , Stare Miasto;2 pokoje;529 000 zł;42 m²;12 595 zł/m²;https://www.otodom.pl/oferta/okolice-koletek-2-pokoje-kuchnia-42m2-stan-bdb-ID42qxo.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Plac Wolnica 32m2;Mieszkanie na sprzedaż: , Stare Miasto, Kazimierz;1 pokój;420 000 zł;32 m²;13 125 zł/m²;https://www.otodom.pl/oferta/plac-wolnica-32m2-ID43VJw.html#51e2ab8c8f;2020-02-05 18:13:08.330135
STAŃCZYKA, 2 pokoje, kuchnia, balkon, 40m2, 2009r.;Mieszkanie na sprzedaż: , Krowodrza;2 pokoje;400 000 zł;40 m²;10 000 zł/m²;https://www.otodom.pl/oferta/stanczyka-2-pokoje-kuchnia-balkon-40m2-2009r-ID448Yn.html#51e2ab8c8f;2020-02-05 18:13:08.330135
Nowe mieszkanie 1-pok. Kraków, Ruczaj;Mieszkanie na sprzedaż: , Dębniki, Ruczaj;1 pokój;375 000 zł;39,13 m²;9 583 zł/m²;https://www.otodom.pl/oferta/nowe-mieszkanie-1-pok-krakow-ruczaj-ID43YFT.html#51e2ab8c8f;2020-02-05 18:13:08.330135
